employee_id,name,gender,city,province,latitude,longitude,department,job_title,hire_date,birth_date,termination_date,education_level,salary,performance_rating,overtime
BAF0012,"KH. Respati Pranowo, S.Pt",Female,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Marketing Coordinator,2017-02-09,1986-06-14,,Sarjana (S1),9877987,Good,No
SEF0003,Bakianto Winarno,Female,Semarang,Jawa Tengah,-6.9667,110.4167,Business Development,Project Coordinator,2024-04-15,1981-10-26,,Magister (S2),8236562,Good,Yes
JAM0011,Omar Laksmiwati,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Support Specialist,2022-02-04,1983-08-26,,SMA/SMK,5000000,Satisfactory,Yes
BOM0006,Kamila Rahimah,Male,Bogor,Jawa Barat,-6.595,106.8167,Business Development,Project Coordinator,2024-08-26,2002-12-15,2033-01-05,Magister (S2),8438775,Excellent,No
SUM0025,Bahuwirya Nasyidah,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Business Development,Business Analyst,2020-01-04,1984-08-12,,Magister (S2),13814885,Needs Improvement,No
SEF0004,Baktiono Widiastuti,Female,Semarang,Jawa Tengah,-6.9667,110.4167,Business Development,Project Coordinator,2018-10-03,2001-01-07,,Magister (S2),11470200,Good,No
MAF0008,"Lega Firgantoro, S.Pd",Female,Malang,Jawa Timur,-7.9819,112.6265,Sales & Marketing,Sales Executive,2018-07-19,1974-04-25,,SMA/SMK,9250653,Excellent,No
SUM0026,Cawisadi Suwarno,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2022-10-16,1995-11-14,,Diploma,9392028,Good,No
BAF0013,Drs. Mulyanto Iswahyudi,Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Finance,Accountant,2019-12-01,1969-06-08,,Sarjana (S1),10555046,Good,No
SEM0006,Dr. Victoria Nashiruddin,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Customer Service,Customer Care Representative,2018-02-15,1992-07-03,2024-12-23,SMA/SMK,5401939,Satisfactory,No
TAM0007,"Gatot Siregar, S.H.",Male,Tangerang,Banten,-6.1702,106.6319,IT,Software Developer,2018-10-14,1992-02-23,,Sarjana (S1),10873513,Excellent,No
SUF0029,"Salsabila Yuliarti, S.Pt",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2020-04-14,1976-09-04,,SMA/SMK,8919299,Satisfactory,No
DEM0003,Prabowo Adriansyah,Male,Denpasar,Bali,-8.6705,115.2126,Sales & Marketing,Marketing Coordinator,2015-08-23,1974-05-23,2024-06-30,Sarjana (S1),11759054,Good,Yes
MAF0009,Kala Latupono,Female,Malang,Jawa Timur,-7.9819,112.6265,Business Development,Business Analyst,2021-09-10,1983-06-30,,Magister (S2),15869074,Good,No
JAF0010,Padmi Laksita,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Sales Representative,2024-09-18,1984-03-03,,SMA/SMK,5901844,Satisfactory,No
SUM0027,Vero Maryadi,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2015-07-17,1976-10-18,,Sarjana (S1),10206822,Satisfactory,No
TAM0008,Iriana Purnawati,Male,Tangerang,Banten,-6.1702,106.6319,Finance,Accountant,2016-01-10,1997-08-09,,Sarjana (S1),11240814,Good,No
SUM0028,Prayoga Winarno,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2020-03-19,1995-08-21,,Diploma,10278266,Good,No
TAF0004,Oliva Kusumo,Female,Tangerang,Banten,-6.1702,106.6319,Customer Service,Support Specialist,2023-07-10,1975-12-14,,Diploma,5000000,Good,Yes
BOM0007,Karsana Nuraini,Male,Bogor,Jawa Barat,-6.595,106.8167,Customer Service,Support Specialist,2017-10-27,1978-07-18,,Diploma,5204056,Good,Yes
MAM0006,"R.M. Wardaya Yuniar, S.IP",Male,Malang,Jawa Timur,-7.9819,112.6265,Operations,Operations Coordinator,2021-09-15,1988-11-19,,Diploma,8437626,Good,Yes
SUM0029,Dewi Rajasa,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2017-06-25,1974-07-08,2021-11-29,Diploma,11598492,Satisfactory,No
SEM0007,Hj. Iriana Irawan,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Customer Service,Support Specialist,2022-02-22,1986-05-10,,SMA/SMK,5163814,Needs Improvement,No
SUF0030,"Latika Safitri, S.Kom",Female,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Executive,2015-11-18,1968-11-18,,Diploma,9068831,Good,Yes
TAF0005,Tgk. Ida Puspita,Female,Tangerang,Banten,-6.1702,106.6319,Customer Service,Customer Care Representative,2019-03-15,1979-02-25,,SMA/SMK,6550587,Good,Yes
BOM0008,"Drs. Ami Rajata, S.E.I",Male,Bogor,Jawa Barat,-6.595,106.8167,Customer Service,Support Specialist,2020-11-23,1974-07-24,2021-12-29,Diploma,5403757,Satisfactory,No
BOM0009,Tgk. Rini Haryanti,Male,Bogor,Jawa Barat,-6.595,106.8167,Operations,Operations Coordinator,2022-06-01,2003-05-07,,Diploma,7460563,Excellent,Yes
BAM0011,Humaira Kurniawan,Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Sales Representative,2019-09-09,2001-04-16,,SMA/SMK,6544186,Needs Improvement,No
JAF0011,Kayun Kuswoyo,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Marketing Coordinator,2015-10-06,1977-11-07,,Sarjana (S1),10677803,Satisfactory,No
SUM0030,"dr. Emin Handayani, M.Pd",Male,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Technical Support,2022-01-28,1976-11-29,,Diploma,5436029,Needs Improvement,Yes
TAM0009,Wira Marbun,Male,Tangerang,Banten,-6.1702,106.6319,Operations,Operations Coordinator,2015-07-05,1970-07-11,,Diploma,10332237,Good,No
JAF0012,Queen Hasanah,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Operations Coordinator,2020-11-27,2000-08-14,,Diploma,9708191,Good,No
SUM0031,Rahayu Ramadan,Male,Surakarta,Jawa Tengah,-7.556,110.8317,HR,Recruiter,2020-08-18,1973-01-20,,Diploma,5754501,Good,No
SUM0032,Betania Puspasari,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Representative,2024-02-12,1974-05-22,,SMA/SMK,5000000,Excellent,No
JAM0012,"Rika Purnawati, S.E.I",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Sales Representative,2016-11-14,1972-12-15,,SMA/SMK,5786696,Needs Improvement,No
SUF0031,R.A. Indah Napitupulu,Female,Surakarta,Jawa Tengah,-7.556,110.8317,Customer Service,Customer Care Representative,2024-06-14,1980-09-26,,SMA/SMK,5888523,Good,No
SUM0033,"R.M. Umay Situmorang, S.Pd",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2024-03-19,1999-03-12,2029-07-25,SMA/SMK,6134509,Needs Improvement,No
BAM0012,R.A. Latika Permadi,Male,Bandung,Jawa Barat,-6.9175,107.6191,IT,Technical Support,2016-02-25,1980-01-18,,Diploma,7519025,Good,Yes
UBM0006,Wasis Usamah,Male,Ubud,Bali,-8.519,115.263,Operations,Logistics Specialist,2020-11-10,2002-02-03,,Sarjana (S1),12728849,Satisfactory,No
BAF0014,dr. Maryanto Siregar,Female,Bandung,Jawa Barat,-6.9175,107.6191,Finance,Finance Assistant,2017-05-25,1974-08-04,,Diploma,6687605,Good,No
TAF0006,"Puti Clara Winarsih, S.Psi",Female,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Marketing Coordinator,2018-05-11,1996-11-03,,Sarjana (S1),10202602,Excellent,No
TAM0010,R.M. Cecep Sitorus,Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Marketing Coordinator,2020-01-30,1969-08-16,,Sarjana (S1),10561886,Satisfactory,No
MAM0007,Cut Titin Salahudin,Male,Malang,Jawa Timur,-7.9819,112.6265,Operations,Operations Coordinator,2022-11-09,1975-02-18,,Diploma,7855460,Good,No
SUM0034,Tgk. Narji Aryani,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2015-01-26,2001-03-13,,SMA/SMK,8062927,Good,No
SUM0035,Lega Nababan,Male,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Network Engineer,2023-11-26,1994-01-15,,Diploma,8983467,Excellent,Yes
SUM0036,Margana Damanik,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Marketing Coordinator,2019-01-11,1985-11-20,,Sarjana (S1),10506410,Good,Yes
UBM0007,H. Ganda Fujiati,Male,Ubud,Bali,-8.519,115.263,Customer Service,Customer Care Representative,2016-07-26,1973-03-18,2022-11-14,SMA/SMK,6443483,Satisfactory,Yes
TAF0007,Keisha Wahyuni,Female,Tangerang,Banten,-6.1702,106.6319,IT,Technical Support,2019-10-30,1981-04-07,,Diploma,6596696,Good,No
SUM0037,"Bakti Prastuti, S.Sos",Male,Surakarta,Jawa Tengah,-7.556,110.8317,IT,Technical Support,2023-01-10,1970-04-12,,Diploma,5222640,Good,Yes
BAF0015,Gadang Siregar,Female,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2020-08-11,1987-03-18,,SMA/SMK,5336122,Excellent,Yes
UBM0008,Cut Diah Haryanti,Male,Ubud,Bali,-8.519,115.263,Operations,Logistics Specialist,2019-10-25,1981-02-24,,Sarjana (S1),9400482,Excellent,Yes
JAM0013,"Tgk. Makuta Irawan, M.Kom.",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Sales Executive,2020-12-29,1976-03-22,,SMA/SMK,7088135,Good,No
SUF0032,Bagas Budiman,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2023-08-01,1970-07-03,,SMA/SMK,6092983,Satisfactory,Yes
BAF0016,"Dr. Victoria Sihotang, S.T.",Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Sales & Marketing,Sales Executive,2014-12-18,1985-04-02,,Diploma,8627766,Satisfactory,No
SUF0033,"R. Ega Tarihoran, M.TI.",Female,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Software Developer,2017-11-29,1978-08-11,,Sarjana (S1),10090411,Satisfactory,No
SUM0038,Malika Hidayat,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Finance,Accountant,2016-06-08,1992-03-08,,Diploma,10799892,Excellent,No
BAM0013,"Tgk. Baktiadi Hutapea, M.Kom.",Male,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Operations Coordinator,2020-07-18,1974-09-04,,Diploma,8506833,Good,No
DEM0004,Novi Winarno,Male,Denpasar,Bali,-8.6705,115.2126,Operations,Logistics Specialist,2019-01-06,1986-04-06,,Sarjana (S1),11187071,Good,Yes
TAF0008,"Hartaka Sinaga, S.H.",Female,Tangerang,Banten,-6.1702,106.6319,Business Development,Business Analyst,2021-01-14,2002-07-27,2029-01-09,Sarjana (S1),13859897,Good,No
SEM0008,"Dr. Prakosa Nainggolan, S.I.Kom",Male,Semarang,Jawa Tengah,-6.9667,110.4167,Business Development,Project Coordinator,2019-10-09,1990-09-06,,Sarjana (S1),9987576,Excellent,No
SUM0039,Galar Maryati,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2015-08-26,1971-07-08,,Sarjana (S1),12887905,Good,No
BEF0004,Faizah Permadi,Female,Bekasi,Jawa Barat,-6.2383,106.9756,Sales & Marketing,Sales Executive,2018-10-14,2003-08-17,,Diploma,8385423,Good,No
BAM0014,"Ir. Yance Anggriawan, S.Ked",Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Marketing Coordinator,2016-04-18,1970-09-01,,Sarjana (S1),11733826,Good,No
SEM0009,Asmuni Wacana,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Operations,Logistics Specialist,2022-06-06,1987-08-20,,Sarjana (S1),11891390,Good,No
SUF0034,Adika Irawan,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2015-08-16,1979-05-01,,Diploma,11795056,Good,Yes
JAF0013,Sabrina Prayoga,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Logistics Specialist,2019-05-08,1995-07-11,,Diploma,12332252,Satisfactory,No
TAM0011,R. Mahdi Narpati,Male,Tangerang,Banten,-6.1702,106.6319,Finance,Accountant,2017-07-22,1983-01-18,,Diploma,10440670,Satisfactory,No
SUM0040,Vivi Damanik,Male,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Network Engineer,2022-01-18,1975-09-07,,Diploma,8963822,Good,No
JAF0014,Hilda Prayoga,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Logistics Specialist,2019-07-20,1978-04-11,,Diploma,10690880,Good,No
BAF0017,"R.A. Keisha Padmasari, S.Psi",Female,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Logistics Specialist,2024-06-07,1990-01-06,,Diploma,10484093,Good,No
MAM0008,Ibrahim Hasanah,Male,Malang,Jawa Timur,-7.9819,112.6265,Customer Service,Support Specialist,2015-11-30,2003-06-17,,Diploma,5873366,Satisfactory,No
SEF0005,Unjani Kusumo,Female,Semarang,Jawa Tengah,-6.9667,110.4167,IT,Software Developer,2014-12-26,1971-01-16,,Sarjana (S1),13471137,Needs Improvement,Yes
BEM0008,"Ir. Xanana Wahyudin, M.Ak",Male,Bekasi,Jawa Barat,-6.2383,106.9756,Sales & Marketing,Sales Representative,2016-08-14,2001-11-16,,SMA/SMK,5754743,Good,No
BAF0018,Daruna Damanik,Female,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Logistics Specialist,2023-12-29,1983-08-09,,Diploma,9199198,Good,Yes
SUF0035,Maida Halim,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2020-11-24,1992-02-18,,Diploma,11851212,Good,Yes
BEF0005,"Dr. Raden Firmansyah, M.Ak",Female,Bekasi,Jawa Barat,-6.2383,106.9756,IT,Technical Support,2020-02-11,1971-10-14,,Diploma,6171660,Needs Improvement,No
BEM0009,Dinda Namaga,Male,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Operations Coordinator,2020-05-14,2000-06-22,,Diploma,10588128,Needs Improvement,Yes
SUF0036,"Umi Ramadan, M.Farm",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2018-04-15,1994-10-22,,SMA/SMK,6623308,Satisfactory,Yes
JAM0014,Pandu Fujiati,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,IT,Technical Support,2022-02-20,1971-06-03,,Diploma,5744150,Good,No
SUM0041,Vinsen Hutasoit,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2024-10-08,2002-02-20,,Sarjana (S1),9533870,Satisfactory,No
SUM0042,"drg. Mala Handayani, S.Kom",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2021-11-16,1990-07-04,,Diploma,8761647,Good,Yes
JAF0015,Jatmiko Hutasoit,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Marketing Coordinator,2017-01-02,1994-09-04,,Sarjana (S1),10110534,Satisfactory,No
SUF0037,Hafshah Safitri,Female,Surakarta,Jawa Tengah,-7.556,110.8317,Operations,Operations Coordinator,2021-06-18,1982-12-14,,Diploma,10228682,Good,No
UBF0002,Tasnim Safitri,Female,Ubud,Bali,-8.519,115.263,Operations,Operations Coordinator,2020-05-22,1988-01-08,2026-03-12,Diploma,7946277,Satisfactory,No
SUF0038,Pardi Maheswara,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2020-12-16,1978-10-21,,SMA/SMK,5481499,Satisfactory,No
BAF0019,Agus Wastuti,Female,Bandung,Jawa Barat,-6.9175,107.6191,Operations,Logistics Specialist,2021-12-07,1984-05-30,,Diploma,10463135,Satisfactory,Yes
SUM0043,Dacin Waskita,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Operations,Logistics Specialist,2018-07-21,1969-12-21,,Sarjana (S1),10792382,Satisfactory,No
SUM0044,Widya Saptono,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2024-01-01,1993-10-26,,SMA/SMK,5743644,Satisfactory,Yes
MAF0010,Jagaraga Tampubolon,Female,Malang,Jawa Timur,-7.9819,112.6265,Sales & Marketing,Marketing Coordinator,2018-03-04,1971-11-24,,Sarjana (S1),11660017,Satisfactory,Yes
BAM0015,Paramita Wahyuni,Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Customer Service,Customer Care Representative,2017-01-12,1999-03-31,,SMA/SMK,5831990,Good,No
TAM0012,dr. Mutia Wijayanti,Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Marketing Coordinator,2017-12-28,1995-05-16,,Sarjana (S1),11109093,Good,Yes
BOM0010,Hairyanto Iswahyudi,Male,Bogor,Jawa Barat,-6.595,106.8167,Customer Service,Customer Care Representative,2018-02-12,1987-03-26,,SMA/SMK,6851982,Satisfactory,No
SUF0039,"Dr. Suci Hastuti, S.Gz",Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2020-10-11,1993-10-13,,SMA/SMK,5000000,Good,Yes
BOM0011,Halim Hutapea,Male,Bogor,Jawa Barat,-6.595,106.8167,IT,Software Developer,2018-09-07,2003-06-07,,Diploma,10735627,Excellent,No
SUM0045,"Jessica Simanjuntak, S.Kom",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2021-12-08,1996-07-31,,Sarjana (S1),8829058,Needs Improvement,Yes
SUM0046,"R. Karen Sitorus, S.E.",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2016-03-03,1984-03-09,,Sarjana (S1),10044477,Needs Improvement,Yes
BAF0020,Puti Natalia Damanik,Female,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2015-03-29,1978-01-20,,Diploma,5392185,Satisfactory,No
SUF0040,Drs. Maria Hutapea,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2023-06-23,1977-07-19,,Diploma,8895246,Needs Improvement,No
SUM0047,"Eva Suryono, M.Kom.",Male,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Technical Support,2019-10-02,1992-10-05,,Diploma,5912331,Satisfactory,No
BAM0016,Dr. Kemal Rahayu,Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Operations,Operations Coordinator,2014-12-16,1990-05-22,,Diploma,11152474,Good,No
SUF0041,Umay Rahayu,Female,Surabaya,Jawa Timur,-7.2575,112.7521,HR,HR Assistant,2022-01-09,2001-04-19,,SMA/SMK,5166460,Good,Yes
BAM0017,Gatra Prasetya,Male,Bandung,Jawa Barat,-6.9175,107.6191,Customer Service,Support Specialist,2021-01-07,1976-02-12,,SMA/SMK,5314605,Excellent,No
BEF0006,Tasnim Mulyani,Female,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Logistics Specialist,2014-12-05,1976-06-21,,Sarjana (S1),12394443,Good,Yes
BOM0012,T. Chandra Simanjuntak,Male,Bogor,Jawa Barat,-6.595,106.8167,Sales & Marketing,Sales Executive,2022-03-11,1973-02-05,,SMA/SMK,6067054,Good,Yes
SEM0010,Hafshah Nainggolan,Male,Semarang,Jawa Tengah,-6.9667,110.4167,Operations,Operations Coordinator,2017-12-25,1984-04-21,,Diploma,8364414,Good,Yes
BAF0021,Gandewa Purwanti,Female,Bandung,Jawa Barat,-6.9175,107.6191,IT,Technical Support,2023-02-13,1970-05-31,,Diploma,5854314,Good,No
MAM0009,"Dr. Hamzah Manullang, S.E.",Male,Malang,Jawa Timur,-7.9819,112.6265,Operations,Operations Coordinator,2022-02-09,2003-10-08,,Diploma,9367723,Good,No
SUF0042,Hari Permadi,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Business Development,Business Analyst,2017-10-25,1987-01-15,,Magister (S2),16184904,Satisfactory,No
BEF0007,Gatot Prasasta,Female,Bekasi,Jawa Barat,-6.2383,106.9756,Operations,Logistics Specialist,2017-05-21,1997-05-25,,Diploma,11479550,Good,No
BAF0022,"Dr. Rahmi Pradipta, M.Pd",Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Operations,Operations Coordinator,2015-11-18,2002-05-11,,Diploma,11643848,Needs Improvement,No
SUM0048,Uchita Sihombing,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Executive,2023-11-21,1969-03-09,,Diploma,6707116,Good,No
JAM0015,Indah Purnawati,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Business Development,Project Coordinator,2016-07-22,1998-06-01,,Sarjana (S1),12307448,Good,No
DEF0007,Mulyanto Melani,Female,Denpasar,Bali,-8.6705,115.2126,Customer Service,Support Specialist,2024-03-05,1988-06-20,,Diploma,5000000,Satisfactory,Yes
MAF0011,Maimunah Pudjiastuti,Female,Malang,Jawa Timur,-7.9819,112.6265,Operations,Logistics Specialist,2020-12-03,1986-04-18,,Diploma,10300971,Good,Yes
BOM0013,Hilda Putra,Male,Bogor,Jawa Barat,-6.595,106.8167,Operations,Logistics Specialist,2015-04-06,2001-01-04,,Sarjana (S1),13095230,Satisfactory,No
UBM0009,Melinda Prabowo,Male,Ubud,Bali,-8.519,115.263,Customer Service,Customer Care Representative,2017-11-09,1988-02-16,,SMA/SMK,5000000,Good,Yes
TAF0009,Cut Kamaria Hasanah,Female,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Marketing Coordinator,2022-02-21,1970-03-03,,Sarjana (S1),10435024,Satisfactory,No
SUF0043,Taufik Nasyiah,Female,Surakarta,Jawa Tengah,-7.556,110.8317,IT,Network Engineer,2023-07-04,1975-11-29,,Sarjana (S1),9249402,Satisfactory,No
UBM0010,Gasti Nababan,Male,Ubud,Bali,-8.519,115.263,Operations,Operations Coordinator,2019-01-07,1988-01-23,2028-07-21,Diploma,10083973,Good,No
SUM0049,Icha Siregar,Male,Surakarta,Jawa Tengah,-7.556,110.8317,Sales & Marketing,Sales Representative,2017-01-05,1981-11-20,,SMA/SMK,5000000,Good,Yes
JAM0016,Sari Budiyanto,Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Sales Representative,2016-05-08,1993-10-28,,SMA/SMK,6751671,Satisfactory,No
JAM0017,"Puti Novi Megantara, S.Sos",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,IT,Software Developer,2018-02-11,1993-04-02,,Sarjana (S1),11404938,Good,Yes
SUM0050,"drg. Sidiq Iswahyudi, M.Ak",Male,Surabaya,Jawa Timur,-7.2575,112.7521,IT,Technical Support,2015-01-14,1992-04-07,,Diploma,9522533,Good,No
JAF0016,"KH. Legawa Prabowo, S.I.Kom",Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Sales & Marketing,Marketing Coordinator,2018-06-29,2001-06-11,,Sarjana (S1),10111628,Satisfactory,Yes
SUM0051,R.A. Wani Hidayanto,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Marketing Coordinator,2017-09-12,1972-08-06,,Sarjana (S1),11344881,Good,No
TAM0013,"R. Fitriani Tampubolon, M.Kom.",Male,Tangerang,Banten,-6.1702,106.6319,Sales & Marketing,Sales Executive,2018-12-07,1997-12-06,,SMA/SMK,6064352,Satisfactory,Yes
SUF0044,Hj. Kania Hastuti,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Operations Coordinator,2024-07-21,1997-01-18,,Diploma,9757545,Good,No
SUF0045,Eja Astuti,Female,Surakarta,Jawa Tengah,-7.556,110.8317,Operations,Logistics Specialist,2014-12-01,1982-08-28,,Diploma,13063613,Good,No
SUF0046,Dr. Puti Narpati,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Operations,Logistics Specialist,2016-01-06,2001-02-28,,Diploma,12092321,Good,No
SUM0052,"dr. Genta Winarno, S.Sos",Male,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Customer Care Representative,2015-01-31,1975-08-07,,SMA/SMK,6277681,Satisfactory,No
BAM0018,Putri Wijayanti,Male,Bandung,Jawa Barat,-6.9175,107.6191,Sales & Marketing,Marketing Coordinator,2020-04-14,1977-12-08,,Sarjana (S1),8979210,Good,Yes
JAF0017,Cut Diah Wibowo,Female,Jakarta,DKI Jakarta,-6.2088,106.8456,Customer Service,Customer Care Representative,2019-02-27,1998-09-26,,SMA/SMK,6066206,Excellent,No
SUF0047,Kemal Tamba,Female,Surabaya,Jawa Timur,-7.2575,112.7521,Customer Service,Support Specialist,2015-07-20,1989-08-24,,SMA/SMK,6080478,Satisfactory,Yes
BAM0019,Drs. Gadang Siregar,Male,Bangkalan,Jawa Timur,-7.0439,112.9091,Finance,Finance Assistant,2023-01-14,2002-10-04,,Diploma,5284971,Good,No
BAF0023,"Ir. Kusuma Lestari, M.M.",Female,Bangkalan,Jawa Timur,-7.0439,112.9091,Operations,Logistics Specialist,2020-01-12,1997-03-25,,Diploma,9742223,Needs Improvement,No
SUM0053,Gamanto Wijaya,Male,Surabaya,Jawa Timur,-7.2575,112.7521,Sales & Marketing,Sales Representative,2022-03-11,2001-10-28,2023-09-17,SMA/SMK,5301144,Excellent,No
JAM0018,"Kairav Astuti, S.IP",Male,Jakarta,DKI Jakarta,-6.2088,106.8456,Operations,Logistics Specialist,2017-12-30,1986-09-08,,Sarjana (S1),10385961,Good,No
